Point,Coordinate_1,Coordinate_2,X_Axis,Y_Axis,Z_Axis
5,309,92,0.483157,0.192242,-0.0312276
6,32570,2997046032,4.59163e-41,0,0
6,312,73,4.59163e-41,0,0
6,312,73,0.487682,0.153769,-0.0493196
9,32570,2997046032,4.59163e-41,0,0
9,298,100,4.59163e-41,0,0
9,298,100,0.466635,0.209281,-0.0346364
10,32570,2997046032,4.59163e-41,0,0
10,279,93,4.59163e-41,0,0
10,279,93,0.437423,0.194905,-0.0543892
0,32570,2997046032,4.59163e-41,0,0
0,295,124,4.59163e-41,0,0
0,295,124,0.462351,0.259148,-4.92257e-08
5,32570,2997046032,4.59163e-41,0,0
5,296,88,4.59163e-41,0,0
5,296,88,0.462838,0.184815,-0.0156707
6,32570,2997046032,4.59163e-41,0,0
6,299,77,4.59163e-41,0,0
6,299,77,0.46734,0.161371,-0.0260638
9,32570,2997046032,4.59163e-41,0,0
9,300,99,4.59163e-41,0,0
9,300,99,0.469002,0.207363,-0.0211512
10,32570,2997046032,4.59163e-41,0,0
10,278,103,4.59163e-41,0,0
10,278,103,0.435836,0.216375,-0.0365437
0,32570,2997046032,4.59163e-41,0,0
0,304,123,4.59163e-41,0,0
0,304,123,0.475677,0.258023,-1.46694e-07
5,32570,2997046032,4.59163e-41,0,0
5,300,85,4.59163e-41,0,0
5,300,85,0.469016,0.177389,-0.0211541
6,32570,2997046032,4.59163e-41,0,0
6,292,79,4.59163e-41,0,0
6,292,79,0.456252,0.166341,-0.0353772
9,32570,2997046032,4.59163e-41,0,0
9,306,99,4.59163e-41,0,0
9,306,99,0.478766,0.206971,-0.0257377
10,32570,2997046032,4.59163e-41,0,0
10,266,115,4.59163e-41,0,0
10,266,115,0.415776,0.24127,-0.0401521
0,32570,2997046032,4.59163e-41,0,0
0,294,135,4.59163e-41,0,0
0,294,135,0.459666,0.281946,-5.44713e-08
5,32570,2997046032,4.59163e-41,0,0
5,300,100,4.59163e-41,0,0
5,300,100,0.468958,0.209792,-0.0361722
6,32570,2997046032,4.59163e-41,0,0
6,290,85,4.59163e-41,0,0
6,290,85,0.454451,0.178799,-0.055448
9,32570,2997046032,4.59163e-41,0,0
9,289,108,4.59163e-41,0,0
9,289,108,0.452215,0.226191,-0.0326952
10,32570,2997046032,4.59163e-41,0,0
10,266,111,4.59163e-41,0,0
10,266,111,0.416548,0.231366,-0.0557446
0,32570,2997046032,4.59163e-41,0,0
0,303,127,4.59163e-41,0,0
0,303,127,0.473543,0.265038,-9.17326e-09
5,32570,2997046032,4.59163e-41,0,0
5,293,91,4.59163e-41,0,0
5,293,91,0.459272,0.191101,-0.0230574
6,32570,2997046032,4.59163e-41,0,0
6,290,82,4.59163e-41,0,0
6,290,82,0.453266,0.172188,-0.0375221
9,32570,2997046032,4.59163e-41,0,0
9,293,104,4.59163e-41,0,0
9,293,104,0.459082,0.218014,-0.0241225
10,32570,2997046032,4.59163e-41,0,0
10,271,106,4.59163e-41,0,0
10,271,106,0.424395,0.220987,-0.0389541
0,32570,2997046032,4.59163e-41,0,0
0,324,241,4.59163e-41,0,0
0,324,241,0.507428,0.502884,3.65634e-07
5,32570,2997046032,4.59163e-41,0,0
5,399,159,4.59163e-41,0,0
5,399,159,0.6237,0.333062,-0.0302855
6,32570,2997046032,4.59163e-41,0,0
6,425,125,4.59163e-41,0,0
6,425,125,0.664458,0.261622,-0.0491834
9,32570,2997046032,4.59163e-41,0,0
9,374,144,4.59163e-41,0,0
9,374,144,0.585614,0.301646,-0.0314949
10,32570,2997046032,4.59163e-41,0,0
10,388,97,4.59163e-41,0,0
10,388,97,0.606365,0.202435,-0.0461591
0,32570,2997046032,4.59163e-41,0,0
0,326,248,4.59163e-41,0,0
0,326,248,0.510679,0.517243,4.58099e-07
5,32570,2997046032,4.59163e-41,0,0
5,403,166,4.59163e-41,0,0
5,403,166,0.630396,0.34593,-0.025774
6,32570,2997046032,4.59163e-41,0,0
6,428,134,4.59163e-41,0,0
6,428,134,0.670025,0.279276,-0.0454695
9,32570,2997046032,4.59163e-41,0,0
9,379,150,4.59163e-41,0,0
9,379,150,0.593392,0.312614,-0.0271015
10,32570,2997046032,4.59163e-41,0,0
10,392,104,4.59163e-41,0,0
10,392,104,0.61256,0.217548,-0.0425021
0,32570,2997046032,4.59163e-41,0,0
0,334,255,4.59163e-41,0,0
0,334,255,0.522227,0.532997,4.57082e-07
5,32570,2997046032,4.59163e-41,0,0
5,408,173,4.59163e-41,0,0
5,408,173,0.637651,0.362359,-0.0306994
6,32570,2997046032,4.59163e-41,0,0
6,433,143,4.59163e-41,0,0
6,433,143,0.677779,0.298875,-0.0529065
9,32570,2997046032,4.59163e-41,0,0
9,385,158,4.59163e-41,0,0
9,385,158,0.602534,0.329796,-0.0334804
10,32570,2997046032,4.59163e-41,0,0
10,400,111,4.59163e-41,0,0
10,400,111,0.625347,0.232697,-0.052101
0,32570,2997046032,4.59163e-41,0,0
0,341,262,4.59163e-41,0,0
0,341,262,0.533186,0.546515,4.11079e-07
5,32570,2997046032,4.59163e-41,0,0
5,420,184,4.59163e-41,0,0
5,420,184,0.656824,0.383557,-0.0284193
6,32570,2997046032,4.59163e-41,0,0
6,444,152,4.59163e-41,0,0
6,444,152,0.694337,0.317978,-0.0500601
9,32570,2997046032,4.59163e-41,0,0
9,398,167,4.59163e-41,0,0
9,398,167,0.622686,0.349391,-0.0314973
10,32570,2997046032,4.59163e-41,0,0
10,413,123,4.59163e-41,0,0
10,413,123,0.646865,0.256525,-0.0486629
0,32570,2997046032,4.59163e-41,0,0
0,352,269,4.59163e-41,0,0
0,352,269,0.551446,0.561633,4.06206e-07
5,32570,2997046032,4.59163e-41,0,0
5,435,197,4.59163e-41,0,0
5,435,197,0.680251,0.410631,-0.0328819
6,32570,2997046032,4.59163e-41,0,0
6,460,165,4.59163e-41,0,0
6,460,165,0.719292,0.345769,-0.0579118
9,32570,2997046032,4.59163e-41,0,0
9,413,180,4.59163e-41,0,0
9,413,180,0.646798,0.376555,-0.035161
10,32570,2997046032,4.59163e-41,0,0
10,430,136,4.59163e-41,0,0
10,430,136,0.672091,0.284467,-0.0553104
0,32570,2997046032,4.59163e-41,0,0
0,361,277,4.59163e-41,0,0
0,361,277,0.565136,0.578578,3.64376e-07
5,32570,2997046032,4.59163e-41,0,0
5,450,208,4.59163e-41,0,0
5,450,208,0.703651,0.433532,-0.0274648
6,32570,2997046032,4.59163e-41,0,0
6,473,176,4.59163e-41,0,0
6,473,176,0.739674,0.367742,-0.0502358
9,32570,2997046032,4.59163e-41,0,0
9,428,191,4.59163e-41,0,0
9,428,191,0.669945,0.398713,-0.0299587
10,32570,2997046032,4.59163e-41,0,0
10,444,148,4.59163e-41,0,0
10,444,148,0.694874,0.309936,-0.0476164
0,32570,2997046032,4.59163e-41,0,0
0,369,282,4.59163e-41,0,0
0,369,282,0.577378,0.589114,3.22381e-07
5,32570,2997046032,4.59163e-41,0,0
5,458,215,4.59163e-41,0,0
5,458,215,0.716753,0.448816,-0.0220258
6,32570,2997046032,4.59163e-41,0,0
6,485,187,4.59163e-41,0,0
6,485,187,0.757944,0.389891,-0.0396985
9,32570,2997046032,4.59163e-41,0,0
9,437,199,4.59163e-41,0,0
9,437,199,0.684098,0.414611,-0.0255007
10,32570,2997046032,4.59163e-41,0,0
10,456,159,4.59163e-41,0,0
10,456,159,0.712544,0.331301,-0.0387427
0,32570,2997046032,4.59163e-41,0,0
0,376,286,4.59163e-41,0,0
0,376,286,0.588518,0.596287,3.4726e-07
5,32570,2997046032,4.59163e-41,0,0
5,462,220,4.59163e-41,0,0
5,462,220,0.722185,0.460119,-0.0218147
6,32570,2997046032,4.59163e-41,0,0
6,489,193,4.59163e-41,0,0
6,489,193,0.765228,0.403845,-0.0380926
9,32570,2997046032,4.59163e-41,0,0
9,442,205,4.59163e-41,0,0
9,442,205,0.691508,0.427276,-0.0259435
10,32570,2997046032,4.59163e-41,0,0
10,461,165,4.59163e-41,0,0
10,461,165,0.721504,0.345266,-0.0391711
0,32570,2997046032,4.59163e-41,0,0
0,381,288,4.59163e-41,0,0
0,381,288,0.595918,0.601973,3.33877e-07
5,32570,2997046032,4.59163e-41,0,0
5,466,224,4.59163e-41,0,0
5,466,224,0.728343,0.467434,-0.0218799
6,32570,2997046032,4.59163e-41,0,0
6,493,197,4.59163e-41,0,0
6,493,197,0.770698,0.412031,-0.0394246
9,32570,2997046032,4.59163e-41,0,0
9,446,208,4.59163e-41,0,0
9,446,208,0.697208,0.434503,-0.0258743
10,32570,2997046032,4.59163e-41,0,0
10,464,170,4.59163e-41,0,0
10,464,170,0.725305,0.354979,-0.0400284
0,32570,2997046032,4.59163e-41,0,0
0,384,290,4.59163e-41,0,0
0,384,290,0.600522,0.604456,3.36275e-07
5,32570,2997046032,4.59163e-41,0,0
5,468,227,4.59163e-41,0,0
5,468,227,0.731642,0.47427,-0.0207034
6,32570,2997046032,4.59163e-41,0,0
6,494,201,4.59163e-41,0,0
6,494,201,0.772448,0.418881,-0.0375242
9,32570,2997046032,4.59163e-41,0,0
9,448,212,4.59163e-41,0,0
9,448,212,0.700368,0.442082,-0.0248029
10,32570,2997046032,4.59163e-41,0,0
10,465,174,4.59163e-41,0,0
10,465,174,0.728012,0.363304,-0.0386774
0,32570,2997046032,4.59163e-41,0,0
0,385,293,4.59163e-41,0,0
0,385,293,0.602696,0.611045,3.47229e-07
5,32570,2997046032,4.59163e-41,0,0
5,468,229,4.59163e-41,0,0
5,468,229,0.73188,0.477766,-0.0235944
6,32570,2997046032,4.59163e-41,0,0
6,493,202,4.59163e-41,0,0
6,493,202,0.771317,0.422144,-0.0417977
9,32570,2997046032,4.59163e-41,0,0
9,448,213,4.59163e-41,0,0
9,448,213,0.700855,0.444776,-0.027606
10,32570,2997046032,4.59163e-41,0,0
10,466,176,4.59163e-41,0,0
10,466,176,0.729,0.367686,-0.0425749
0,32570,2997046032,4.59163e-41,0,0
0,385,294,4.59163e-41,0,0
0,385,294,0.601606,0.614086,3.53995e-07
5,32570,2997046032,4.59163e-41,0,0
5,467,230,4.59163e-41,0,0
5,467,230,0.730213,0.479705,-0.0235179
6,32570,2997046032,4.59163e-41,0,0
6,492,203,4.59163e-41,0,0
6,492,203,0.769929,0.424145,-0.0422616
9,32570,2997046032,4.59163e-41,0,0
9,447,215,4.59163e-41,0,0
9,447,215,0.699617,0.448083,-0.0275108
10,32570,2997046032,4.59163e-41,0,0
10,465,178,4.59163e-41,0,0
10,465,178,0.727364,0.371462,-0.0423931
0,32570,2997046032,4.59163e-41,0,0
0,386,296,4.59163e-41,0,0
0,386,296,0.604383,0.618511,3.91858e-07
5,32570,2997046032,4.59163e-41,0,0
5,463,231,4.59163e-41,0,0
5,463,231,0.724623,0.482933,-0.0262556
6,32570,2997046032,4.59163e-41,0,0
6,489,205,4.59163e-41,0,0
6,489,205,0.764064,0.428816,-0.0454298
9,32570,2997046032,4.59163e-41,0,0
9,443,217,4.59163e-41,0,0
9,443,217,0.693702,0.452353,-0.0297502
10,32570,2997046032,4.59163e-41,0,0
10,461,180,4.59163e-41,0,0
10,461,180,0.721066,0.376124,-0.0452347
0,32570,2997046032,4.59163e-41,0,0
0,383,296,4.59163e-41,0,0
0,383,296,0.59985,0.618158,4.07609e-07
5,32570,2997046032,4.59163e-41,0,0
5,459,234,4.59163e-41,0,0
5,459,234,0.718318,0.489129,-0.0299512
6,32570,2997046032,4.59163e-41,0,0
6,484,208,4.59163e-41,0,0
6,484,208,0.757615,0.434002,-0.0504755
9,32570,2997046032,4.59163e-41,0,0
9,440,220,4.59163e-41,0,0
9,440,220,0.68823,0.4585,-0.0328631
10,32570,2997046032,4.59163e-41,0,0
10,457,184,4.59163e-41,0,0
10,457,184,0.715161,0.383362,-0.0491055
0,32570,2997046032,4.59163e-41,0,0
0,374,297,4.59163e-41,0,0
0,374,297,0.585336,0.619896,4.08127e-07
5,32570,2997046032,4.59163e-41,0,0
5,453,236,4.59163e-41,0,0
5,453,236,0.707897,0.493722,-0.0295511
6,32570,2997046032,4.59163e-41,0,0
6,478,210,4.59163e-41,0,0
6,478,210,0.747957,0.439024,-0.0508681
9,32570,2997046032,4.59163e-41,0,0
9,434,222,4.59163e-41,0,0
9,434,222,0.678299,0.462874,-0.0324574
10,32570,2997046032,4.59163e-41,0,0
10,451,186,4.59163e-41,0,0
10,451,186,0.705579,0.387797,-0.0489577
0,32570,2997046032,4.59163e-41,0,0
0,369,299,4.59163e-41,0,0
0,369,299,0.577361,0.624329,3.913e-07
5,32570,2997046032,4.59163e-41,0,0
5,445,237,4.59163e-41,0,0
5,445,237,0.696777,0.494347,-0.0354694
6,32570,2997046032,4.59163e-41,0,0
6,468,209,4.59163e-41,0,0
6,468,209,0.732373,0.435939,-0.0590792
9,32570,2997046032,4.59163e-41,0,0
9,426,223,4.59163e-41,0,0
9,426,223,0.665762,0.466061,-0.0381048
10,32570,2997046032,4.59163e-41,0,0
10,439,186,4.59163e-41,0,0
10,439,186,0.687349,0.389196,-0.0572637
0,32570,2997046032,4.59163e-41,0,0
0,361,301,4.59163e-41,0,0
0,361,301,0.56516,0.628878,3.98364e-07
5,32570,2997046032,4.59163e-41,0,0
5,435,239,4.59163e-41,0,0
5,435,239,0.679962,0.498048,-0.0376054
6,32570,2997046032,4.59163e-41,0,0
6,457,209,4.59163e-41,0,0
6,457,209,0.715406,0.436832,-0.0625594
9,32570,2997046032,4.59163e-41,0,0
9,414,225,4.59163e-41,0,0
9,414,225,0.64833,0.470504,-0.0406947
10,32570,2997046032,4.59163e-41,0,0
10,427,187,4.59163e-41,0,0
10,427,187,0.66802,0.389899,-0.0603177
0,32570,2997046032,4.59163e-41,0,0
0,356,304,4.59163e-41,0,0
0,356,304,0.556385,0.634301,3.75838e-07
5,32570,2997046032,4.59163e-41,0,0
5,424,242,4.59163e-41,0,0
5,424,242,0.662753,0.504962,-0.0345086
6,32570,2997046032,4.59163e-41,0,0
6,446,213,4.59163e-41,0,0
6,446,213,0.697838,0.444526,-0.058399
9,32570,2997046032,4.59163e-41,0,0
9,405,230,4.59163e-41,0,0
9,405,230,0.633143,0.479814,-0.0378137
10,32570,2997046032,4.59163e-41,0,0
10,417,191,4.59163e-41,0,0
10,417,191,0.652757,0.39989,-0.0561264
0,32570,2997046032,4.59163e-41,0,0
0,354,306,4.59163e-41,0,0
0,354,306,0.553479,0.637538,3.99936e-07
5,32570,2997046032,4.59163e-41,0,0
5,417,242,4.59163e-41,0,0
5,417,242,0.652107,0.505225,-0.0365051
6,32570,2997046032,4.59163e-41,0,0
6,435,211,4.59163e-41,0,0
6,435,211,0.681218,0.439753,-0.0610989
9,32570,2997046032,4.59163e-41,0,0
9,397,232,4.59163e-41,0,0
9,397,232,0.621434,0.484033,-0.0389267
10,32570,2997046032,4.59163e-41,0,0
10,407,195,4.59163e-41,0,0
10,407,195,0.636562,0.406933,-0.057654
0,32570,2997046032,4.59163e-41,0,0
0,350,307,4.59163e-41,0,0
0,350,307,0.547758,0.639866,3.72049e-07
5,32570,2997046032,4.59163e-41,0,0
5,410,247,4.59163e-41,0,0
5,410,247,0.641588,0.516066,-0.0322287
6,32570,2997046032,4.59163e-41,0,0
6,431,219,4.59163e-41,0,0
6,431,219,0.674925,0.458322,-0.053419
9,32570,2997046032,4.59163e-41,0,0
9,392,237,4.59163e-41,0,0
9,392,237,0.612829,0.494287,-0.0348588
10,32570,2997046032,4.59163e-41,0,0
10,401,202,4.59163e-41,0,0
10,401,202,0.626871,0.421868,-0.0509141
0,32570,2997046032,4.59163e-41,0,0
0,344,305,4.59163e-41,0,0
0,344,305,0.538906,0.636316,3.41392e-07
5,32570,2997046032,4.59163e-41,0,0
5,402,247,4.59163e-41,0,0
5,402,247,0.629595,0.516218,-0.0278102
6,32570,2997046032,4.59163e-41,0,0
6,420,221,4.59163e-41,0,0
6,420,221,0.656562,0.460935,-0.0454515
9,32570,2997046032,4.59163e-41,0,0
9,384,238,4.59163e-41,0,0
9,384,238,0.600404,0.496904,-0.0305389
10,32570,2997046032,4.59163e-41,0,0
10,392,206,4.59163e-41,0,0
10,392,206,0.613849,0.431081,-0.0440145
0,32570,2997046032,4.59163e-41,0,0
0,339,309,4.59163e-41,0,0
0,339,309,0.529779,0.645233,3.34739e-07
5,32570,2997046032,4.59163e-41,0,0
5,395,249,4.59163e-41,0,0
5,395,249,0.617453,0.519972,-0.0310215
6,32570,2997046032,4.59163e-41,0,0
6,411,223,4.59163e-41,0,0
6,411,223,0.642723,0.464925,-0.0508286
9,32570,2997046032,4.59163e-41,0,0
9,375,240,4.59163e-41,0,0
9,375,240,0.587477,0.500554,-0.0345523
10,32570,2997046032,4.59163e-41,0,0
10,381,206,4.59163e-41,0,0
10,381,206,0.596783,0.430423,-0.050115
0,32570,2997046032,4.59163e-41,0,0
0,332,309,4.59163e-41,0,0
0,332,309,0.520295,0.645463,2.83423e-07
5,32570,2997046032,4.59163e-41,0,0
5,383,251,4.59163e-41,0,0
5,383,251,0.598764,0.523647,-0.0243359
6,32570,2997046032,4.59163e-41,0,0
6,397,225,4.59163e-41,0,0
6,397,225,0.62035,0.470296,-0.0396596
9,32570,2997046032,4.59163e-41,0,0
9,364,243,4.59163e-41,0,0
9,364,243,0.569637,0.507173,-0.027841
10,32570,2997046032,4.59163e-41,0,0
10,370,211,4.59163e-41,0,0
10,370,211,0.578414,0.439818,-0.0397669
0,32570,2997046032,4.59163e-41,0,0
0,331,313,4.59163e-41,0,0
0,331,313,0.517325,0.652477,2.8514e-07
5,32570,2997046032,4.59163e-41,0,0
5,378,254,4.59163e-41,0,0
5,378,254,0.591665,0.529643,-0.0215715
6,32570,2997046032,4.59163e-41,0,0
6,392,228,4.59163e-41,0,0
6,392,228,0.613662,0.475708,-0.0354997
9,32570,2997046032,4.59163e-41,0,0
9,359,246,4.59163e-41,0,0
9,359,246,0.561156,0.514119,-0.0243448
10,32570,2997046032,4.59163e-41,0,0
10,362,217,4.59163e-41,0,0
10,362,217,0.566439,0.45217,-0.0353285
0,32570,2997046032,4.59163e-41,0,0
0,330,317,4.59163e-41,0,0
0,330,317,0.5169,0.662075,3.50543e-07
5,32570,2997046032,4.59163e-41,0,0
5,375,257,4.59163e-41,0,0
5,375,257,0.586485,0.537411,-0.0264974
6,32570,2997046032,4.59163e-41,0,0
6,388,232,4.59163e-41,0,0
6,388,232,0.607124,0.484111,-0.0423385
9,32570,2997046032,4.59163e-41,0,0
9,355,250,4.59163e-41,0,0
9,355,250,0.555893,0.52167,-0.0287599
10,32570,2997046032,4.59163e-41,0,0
10,358,219,4.59163e-41,0,0
10,358,219,0.560294,0.458075,-0.0416036
0,32570,2997046032,4.59163e-41,0,0
0,327,319,4.59163e-41,0,0
0,327,319,0.512295,0.665878,3.80139e-07
5,32570,2997046032,4.59163e-41,0,0
5,371,257,4.59163e-41,0,0
5,371,257,0.580064,0.537479,-0.0225895
6,32570,2997046032,4.59163e-41,0,0
6,384,233,4.59163e-41,0,0
6,384,233,0.600071,0.48672,-0.0366474
9,32570,2997046032,4.59163e-41,0,0
9,351,251,4.59163e-41,0,0
9,351,251,0.54943,0.523046,-0.0244335
10,32570,2997046032,4.59163e-41,0,0
10,354,221,4.59163e-41,0,0
10,354,221,0.553881,0.462208,-0.0359271
0,32570,2997046032,4.59163e-41,0,0
0,329,317,4.59163e-41,0,0
0,329,317,0.514464,0.662167,4.111e-07
5,32570,2997046032,4.59163e-41,0,0
5,369,256,4.59163e-41,0,0
5,369,256,0.577719,0.535282,-0.0247133
6,32570,2997046032,4.59163e-41,0,0
6,382,232,4.59163e-41,0,0
6,382,232,0.597733,0.485209,-0.0388036
9,32570,2997046032,4.59163e-41,0,0
9,350,250,4.59163e-41,0,0
9,350,250,0.546967,0.522759,-0.027356
10,32570,2997046032,4.59163e-41,0,0
10,352,221,4.59163e-41,0,0
10,352,221,0.551064,0.460471,-0.0388139
0,32570,2997046032,4.59163e-41,0,0
0,329,318,4.59163e-41,0,0
0,329,318,0.515055,0.664172,3.96915e-07
5,32570,2997046032,4.59163e-41,0,0
5,368,254,4.59163e-41,0,0
5,368,254,0.576204,0.530747,-0.0234145
6,32570,2997046032,4.59163e-41,0,0
6,380,230,4.59163e-41,0,0
6,380,230,0.595113,0.480345,-0.0376957
9,32570,2997046032,4.59163e-41,0,0
9,349,249,4.59163e-41,0,0
9,349,249,0.545731,0.519445,-0.0254515
10,32570,2997046032,4.59163e-41,0,0
10,350,219,4.59163e-41,0,0
10,350,219,0.546876,0.45735,-0.0370557
0,32570,2997046032,4.59163e-41,0,0
0,333,317,4.59163e-41,0,0
0,333,317,0.520877,0.660506,4.30216e-07
5,32570,2997046032,4.59163e-41,0,0
5,367,251,4.59163e-41,0,0
5,367,251,0.574147,0.52499,-0.0237801
6,32570,2997046032,4.59163e-41,0,0
6,376,227,4.59163e-41,0,0
6,376,227,0.588367,0.472992,-0.0368318
9,32570,2997046032,4.59163e-41,0,0
9,347,247,4.59163e-41,0,0
9,347,247,0.542892,0.516289,-0.0243277
10,32570,2997046032,4.59163e-41,0,0
10,346,219,4.59163e-41,0,0
10,346,219,0.540746,0.456393,-0.034787
0,32570,2997046032,4.59163e-41,0,0
0,333,314,4.59163e-41,0,0
0,333,314,0.521774,0.655767,4.39079e-07
5,32570,2997046032,4.59163e-41,0,0
5,364,248,4.59163e-41,0,0
5,364,248,0.569792,0.518181,-0.0230879
6,32570,2997046032,4.59163e-41,0,0
6,371,222,4.59163e-41,0,0
6,371,222,0.58114,0.464388,-0.0350925
9,32570,2997046032,4.59163e-41,0,0
9,344,245,4.59163e-41,0,0
9,344,245,0.538552,0.512144,-0.0235343
10,32570,2997046032,4.59163e-41,0,0
10,340,216,4.59163e-41,0,0
10,340,216,0.532213,0.451973,-0.0337713
0,32570,2997046032,4.59163e-41,0,0
0,335,312,4.59163e-41,0,0
0,335,312,0.524403,0.652072,3.96548e-07
5,32570,2997046032,4.59163e-41,0,0
5,360,244,4.59163e-41,0,0
5,360,244,0.563839,0.510041,-0.0197978
6,32570,2997046032,4.59163e-41,0,0
6,364,219,4.59163e-41,0,0
6,364,219,0.569542,0.458193,-0.0309607
9,32570,2997046032,4.59163e-41,0,0
9,340,244,4.59163e-41,0,0
9,340,244,0.531698,0.508698,-0.0199428
10,32570,2997046032,4.59163e-41,0,0
10,331,216,4.59163e-41,0,0
10,331,216,0.517908,0.451003,-0.0306034
0,32570,2997046032,4.59163e-41,0,0
0,336,312,4.59163e-41,0,0
0,336,312,0.526194,0.651374,3.9745e-07
5,32570,2997046032,4.59163e-41,0,0
5,357,242,4.59163e-41,0,0
5,357,242,0.558127,0.506229,-0.0209715
6,32570,2997046032,4.59163e-41,0,0
6,359,216,4.59163e-41,0,0
6,359,216,0.560981,0.451474,-0.0326449
9,32570,2997046032,4.59163e-41,0,0
9,336,244,4.59163e-41,0,0
9,336,244,0.525743,0.508478,-0.0194924
10,32570,2997046032,4.59163e-41,0,0
10,326,216,4.59163e-41,0,0
10,326,216,0.510029,0.45133,-0.0300118
0,32570,2997046032,4.59163e-41,0,0
0,338,311,4.59163e-41,0,0
0,338,311,0.529552,0.649983,3.69221e-07
5,32570,2997046032,4.59163e-41,0,0
5,353,241,4.59163e-41,0,0
5,353,241,0.55251,0.503856,-0.0231118
6,32570,2997046032,4.59163e-41,0,0
6,352,214,4.59163e-41,0,0
6,352,214,0.55118,0.447302,-0.0350555
9,32570,2997046032,4.59163e-41,0,0
9,333,244,4.59163e-41,0,0
9,333,244,0.521285,0.508803,-0.0201403
10,32570,2997046032,4.59163e-41,0,0
10,321,217,4.59163e-41,0,0
10,321,217,0.502278,0.452703,-0.030839
0,32570,2997046032,4.59163e-41,0,0
0,342,308,4.59163e-41,0,0
0,342,308,0.534486,0.642175,3.72474e-07
5,32570,2997046032,4.59163e-41,0,0
5,349,239,4.59163e-41,0,0
5,349,239,0.545425,0.499299,-0.0267388
6,32570,2997046032,4.59163e-41,0,0
6,344,213,4.59163e-41,0,0
6,344,213,0.538529,0.444108,-0.0403038
9,32570,2997046032,4.59163e-41,0,0
9,328,245,4.59163e-41,0,0
9,328,245,0.513263,0.510954,-0.0244327
10,32570,2997046032,4.59163e-41,0,0
10,312,220,4.59163e-41,0,0
10,312,220,0.488542,0.459131,-0.0373921
0,32570,2997046032,4.59163e-41,0,0
0,344,306,4.59163e-41,0,0
0,344,306,0.538357,0.63766,3.63684e-07
5,32570,2997046032,4.59163e-41,0,0
5,342,239,4.59163e-41,0,0
5,342,239,0.53591,0.497946,-0.0308462
6,32570,2997046032,4.59163e-41,0,0
6,334,213,4.59163e-41,0,0
6,334,213,0.522696,0.445341,-0.0464583
9,32570,2997046032,4.59163e-41,0,0
9,323,246,4.59163e-41,0,0
9,323,246,0.505549,0.514185,-0.0288662
10,32570,2997046032,4.59163e-41,0,0
10,305,223,4.59163e-41,0,0
10,305,223,0.476669,0.46586,-0.0435438
0,32570,2997046032,4.59163e-41,0,0
0,344,305,4.59163e-41,0,0
0,344,305,0.538378,0.63732,3.37215e-07
5,32570,2997046032,4.59163e-41,0,0
5,334,241,4.59163e-41,0,0
5,334,241,0.523051,0.50259,-0.0294834
6,32570,2997046032,4.59163e-41,0,0
6,322,217,4.59163e-41,0,0
6,322,217,0.503514,0.453025,-0.0441793
9,32570,2997046032,4.59163e-41,0,0
9,317,251,4.59163e-41,0,0
9,317,251,0.495435,0.523767,-0.0278381
10,32570,2997046032,4.59163e-41,0,0
10,293,232,4.59163e-41,0,0
10,293,232,0.459093,0.483897,-0.0408748
0,32570,2997046032,4.59163e-41,0,0
0,348,301,4.59163e-41,0,0
0,348,301,0.544135,0.628883,3.09346e-07
5,32570,2997046032,4.59163e-41,0,0
5,329,243,4.59163e-41,0,0
5,329,243,0.515,0.507149,-0.0353172
6,32570,2997046032,4.59163e-41,0,0
6,314,222,4.59163e-41,0,0
6,314,222,0.491465,0.464199,-0.0520547
9,32570,2997046032,4.59163e-41,0,0
9,313,256,4.59163e-41,0,0
9,313,256,0.489767,0.533941,-0.0341998
10,32570,2997046032,4.59163e-41,0,0
10,288,241,4.59163e-41,0,0
10,288,241,0.45062,0.502666,-0.0495095
0,32570,2997046032,4.59163e-41,0,0
0,349,303,4.59163e-41,0,0
0,349,303,0.545933,0.631982,3.39469e-07
5,32570,2997046032,4.59163e-41,0,0
5,325,247,4.59163e-41,0,0
5,325,247,0.507824,0.515778,-0.0319368
6,32570,2997046032,4.59163e-41,0,0
6,308,229,4.59163e-41,0,0
6,308,229,0.482686,0.479093,-0.0477646
9,32570,2997046032,4.59163e-41,0,0
9,310,262,4.59163e-41,0,0
9,310,262,0.485344,0.547164,-0.0325289
10,32570,2997046032,4.59163e-41,0,0
10,285,250,4.59163e-41,0,0
10,285,250,0.44666,0.522833,-0.0465827
0,32570,2997046032,4.59163e-41,0,0
0,344,306,4.59163e-41,0,0
0,344,306,0.538661,0.63877,3.55683e-07
5,32570,2997046032,4.59163e-41,0,0
5,321,254,4.59163e-41,0,0
5,321,254,0.502173,0.529507,-0.0320727
6,32570,2997046032,4.59163e-41,0,0
6,303,237,4.59163e-41,0,0
6,303,237,0.474021,0.494492,-0.0471724
9,32570,2997046032,4.59163e-41,0,0
9,307,270,4.59163e-41,0,0
9,307,270,0.480188,0.56347,-0.0314441
10,32570,2997046032,4.59163e-41,0,0
10,279,262,4.59163e-41,0,0
10,279,262,0.436419,0.545862,-0.0451005
0,32570,2997046032,4.59163e-41,0,0
0,348,307,4.59163e-41,0,0
0,348,307,0.54409,0.639715,3.15189e-07
5,32570,2997046032,4.59163e-41,0,0
5,316,258,4.59163e-41,0,0
5,316,258,0.493905,0.539435,-0.0355895
6,32570,2997046032,4.59163e-41,0,0
6,297,243,4.59163e-41,0,0
