Point,Coordinate_1,Coordinate_2,X_Axis,Y_Axis,Z_Axis
5,32527,3106349168,4.59135e-41,0,0
5,127,180,4.59135e-41,0,0
5,127,180,0.199912,0.376799,-0.0153516
6,32527,3106349168,4.59135e-41,0,0
6,132,162,4.59135e-41,0,0
6,132,162,0.207347,0.33757,-0.0256379
9,32527,3106349168,4.59135e-41,0,0
9,114,178,4.59135e-41,0,0
9,114,178,0.178836,0.371678,-0.0152587
10,32527,3106349168,4.59135e-41,0,0
10,112,156,4.59135e-41,0,0
10,112,156,0.176157,0.326823,-0.0243514
0,32527,3106349168,4.59135e-41,0,0
0,109,227,4.59135e-41,0,0
0,109,227,0.171026,0.47397,2.66351e-07
5,32527,3106349168,4.59135e-41,0,0
5,127,177,4.59135e-41,0,0
5,127,177,0.198547,0.369629,-0.0153996
6,32527,3106349168,4.59135e-41,0,0
6,131,158,4.59135e-41,0,0
6,131,158,0.206071,0.330695,-0.0259164
9,32527,3106349168,4.59135e-41,0,0
9,113,174,4.59135e-41,0,0
9,113,174,0.177763,0.363377,-0.0149604
10,32527,3106349168,4.59135e-41,0,0
10,112,153,4.59135e-41,0,0
10,112,153,0.175787,0.319688,-0.0241684
0,32527,3106349168,4.59135e-41,0,0
0,113,222,4.59135e-41,0,0
0,113,222,0.17679,0.464541,2.63338e-07
5,32527,3106349168,4.59135e-41,0,0
5,128,171,4.59135e-41,0,0
5,128,171,0.200658,0.358317,-0.0170032
6,32527,3106349168,4.59135e-41,0,0
6,133,153,4.59135e-41,0,0
6,133,153,0.20794,0.320298,-0.0280756
9,32527,3106349168,4.59135e-41,0,0
9,114,169,4.59135e-41,0,0
9,114,169,0.179137,0.352767,-0.0170598
10,32527,3106349168,4.59135e-41,0,0
10,113,148,4.59135e-41,0,0
10,113,148,0.176956,0.308968,-0.0266288
0,32527,3106349168,4.59135e-41,0,0
0,115,220,4.59135e-41,0,0
0,115,220,0.179993,0.459235,2.62995e-07
5,32527,3106349168,4.59135e-41,0,0
5,129,168,4.59135e-41,0,0
5,129,168,0.202294,0.351825,-0.0179153
6,32527,3106349168,4.59135e-41,0,0
6,132,150,4.59135e-41,0,0
6,132,150,0.207798,0.314323,-0.0291409
9,32527,3106349168,4.59135e-41,0,0
9,115,166,4.59135e-41,0,0
9,115,166,0.180765,0.347107,-0.0171757
10,32527,3106349168,4.59135e-41,0,0
10,113,146,4.59135e-41,0,0
10,113,146,0.17756,0.304415,-0.0268999
0,32527,3106349168,4.59135e-41,0,0
0,115,216,4.59135e-41,0,0
0,115,216,0.179967,0.451423,2.64796e-07
5,32527,3106349168,4.59135e-41,0,0
5,130,165,4.59135e-41,0,0
5,130,165,0.203355,0.345746,-0.0155549
6,32527,3106349168,4.59135e-41,0,0
6,134,147,4.59135e-41,0,0
6,134,147,0.209481,0.307992,-0.0257673
9,32527,3106349168,4.59135e-41,0,0
9,116,163,4.59135e-41,0,0
9,116,163,0.182381,0.340009,-0.0157619
10,32527,3106349168,4.59135e-41,0,0
10,115,142,4.59135e-41,0,0
10,115,142,0.180193,0.297284,-0.0241482
0,32527,3106349168,4.59135e-41,0,0
0,117,214,4.59135e-41,0,0
0,117,214,0.182853,0.447018,2.36286e-07
5,32527,3106349168,4.59135e-41,0,0
5,133,164,4.59135e-41,0,0
5,133,164,0.209037,0.341958,-0.0160673
6,32527,3106349168,4.59135e-41,0,0
6,137,145,4.59135e-41,0,0
6,137,145,0.215201,0.303709,-0.0264589
9,32527,3106349168,4.59135e-41,0,0
9,120,160,4.59135e-41,0,0
9,120,160,0.187706,0.335392,-0.0160438
10,32527,3106349168,4.59135e-41,0,0
10,118,139,4.59135e-41,0,0
10,118,139,0.185156,0.291593,-0.0250686
0,32527,3106349168,4.59135e-41,0,0
0,119,211,4.59135e-41,0,0
0,119,211,0.186656,0.440954,2.3727e-07
5,32527,3106349168,4.59135e-41,0,0
5,134,160,4.59135e-41,0,0
5,134,160,0.210759,0.335124,-0.0147484
6,32527,3106349168,4.59135e-41,0,0
6,137,142,4.59135e-41,0,0
6,137,142,0.215458,0.297409,-0.0245968
9,32527,3106349168,4.59135e-41,0,0
9,121,157,4.59135e-41,0,0
9,121,157,0.189854,0.329133,-0.0141349
10,32527,3106349168,4.59135e-41,0,0
10,119,137,4.59135e-41,0,0
10,119,137,0.18652,0.28616,-0.0225662
0,32527,3106349168,4.59135e-41,0,0
0,120,211,4.59135e-41,0,0
0,120,211,0.188294,0.440692,2.56312e-07
5,32527,3106349168,4.59135e-41,0,0
5,137,159,4.59135e-41,0,0
5,137,159,0.214976,0.332288,-0.0179679
6,32527,3106349168,4.59135e-41,0,0
6,141,141,4.59135e-41,0,0
6,141,141,0.220383,0.294139,-0.0289804
9,32527,3106349168,4.59135e-41,0,0
9,123,156,4.59135e-41,0,0
9,123,156,0.193349,0.326377,-0.0168461
10,32527,3106349168,4.59135e-41,0,0
10,121,135,4.59135e-41,0,0
10,121,135,0.189995,0.283097,-0.0261158
0,32527,3106349168,4.59135e-41,0,0
0,122,208,4.59135e-41,0,0
0,122,208,0.191883,0.433526,2.39849e-07
5,32527,3106349168,4.59135e-41,0,0
5,139,157,4.59135e-41,0,0
5,139,157,0.218084,0.328668,-0.0191051
6,32527,3106349168,4.59135e-41,0,0
6,142,139,4.59135e-41,0,0
6,142,139,0.222139,0.290582,-0.0304662
9,32527,3106349168,4.59135e-41,0,0
9,125,155,4.59135e-41,0,0
9,125,155,0.196132,0.323327,-0.018396
10,32527,3106349168,4.59135e-41,0,0
10,122,134,4.59135e-41,0,0
10,122,134,0.191914,0.280436,-0.0283895
0,32527,3106349168,4.59135e-41,0,0
0,123,207,4.59135e-41,0,0
0,123,207,0.193285,0.432152,2.5197e-07
5,32527,3106349168,4.59135e-41,0,0
5,139,158,4.59135e-41,0,0
5,139,158,0.218222,0.330987,-0.023525
6,32527,3106349168,4.59135e-41,0,0
6,142,139,4.59135e-41,0,0
6,142,139,0.222259,0.29165,-0.0364894
9,32527,3106349168,4.59135e-41,0,0
9,125,155,4.59135e-41,0,0
9,125,155,0.196583,0.324073,-0.0225698
10,32527,3106349168,4.59135e-41,0,0
10,123,133,4.59135e-41,0,0
10,123,133,0.192845,0.278744,-0.0340087
0,32527,3106349168,4.59135e-41,0,0
0,124,205,4.59135e-41,0,0
0,124,205,0.194568,0.427171,2.42453e-07
5,32527,3106349168,4.59135e-41,0,0
5,140,156,4.59135e-41,0,0
5,140,156,0.22008,0.326027,-0.0229943
6,32527,3106349168,4.59135e-41,0,0
6,143,138,4.59135e-41,0,0
6,143,138,0.223688,0.287972,-0.0356134
9,32527,3106349168,4.59135e-41,0,0
9,126,153,4.59135e-41,0,0
9,126,153,0.198377,0.320625,-0.022302
10,32527,3106349168,4.59135e-41,0,0
10,124,132,4.59135e-41,0,0
10,124,132,0.194191,0.275725,-0.0336283
0,32527,3106349168,4.59135e-41,0,0
0,124,208,4.59135e-41,0,0
0,124,208,0.194949,0.43392,2.43444e-07
5,32527,3106349168,4.59135e-41,0,0
5,140,158,4.59135e-41,0,0
5,140,158,0.220007,0.329803,-0.0222654
6,32527,3106349168,4.59135e-41,0,0
6,142,139,4.59135e-41,0,0
6,142,139,0.223094,0.290242,-0.0346777
9,32527,3106349168,4.59135e-41,0,0
9,127,155,4.59135e-41,0,0
9,127,155,0.198615,0.323762,-0.0206695
10,32527,3106349168,4.59135e-41,0,0
10,124,133,4.59135e-41,0,0
10,124,133,0.194938,0.278541,-0.0314979
0,32527,3106349168,4.59135e-41,0,0
0,125,208,4.59135e-41,0,0
0,125,208,0.195792,0.434132,2.46981e-07
5,32527,3106349168,4.59135e-41,0,0
5,142,157,4.59135e-41,0,0
5,142,157,0.221884,0.32715,-0.0199879
6,32527,3106349168,4.59135e-41,0,0
6,143,138,4.59135e-41,0,0
6,143,138,0.224112,0.288855,-0.0315946
9,32527,3106349168,4.59135e-41,0,0
9,127,153,4.59135e-41,0,0
9,127,153,0.199701,0.320368,-0.0181413
10,32527,3106349168,4.59135e-41,0,0
10,124,132,4.59135e-41,0,0
10,124,132,0.19393,0.275652,-0.0284116
0,32527,3106349168,4.59135e-41,0,0
0,126,210,4.59135e-41,0,0
0,126,210,0.19791,0.438029,2.27444e-07
5,32527,3106349168,4.59135e-41,0,0
5,142,157,4.59135e-41,0,0
5,142,157,0.223211,0.329151,-0.0203257
6,32527,3106349168,4.59135e-41,0,0
6,143,139,4.59135e-41,0,0
6,143,139,0.224831,0.290197,-0.0322954
9,32527,3106349168,4.59135e-41,0,0
9,128,155,4.59135e-41,0,0
9,128,155,0.200911,0.323849,-0.0190789
10,32527,3106349168,4.59135e-41,0,0
10,124,133,4.59135e-41,0,0
10,124,133,0.194173,0.278247,-0.0297435
0,32527,3106349168,4.59135e-41,0,0
0,127,209,4.59135e-41,0,0
0,127,209,0.199284,0.436107,2.36408e-07
5,32527,3106349168,4.59135e-41,0,0
5,143,156,4.59135e-41,0,0
5,143,156,0.224866,0.325158,-0.018901
6,32527,3106349168,4.59135e-41,0,0
6,144,138,4.59135e-41,0,0
6,144,138,0.22656,0.28852,-0.0303299
9,32527,3106349168,4.59135e-41,0,0
9,129,153,4.59135e-41,0,0
9,129,153,0.202255,0.320437,-0.0177028
10,32527,3106349168,4.59135e-41,0,0
10,124,132,4.59135e-41,0,0
10,124,132,0.195185,0.277065,-0.0278565
0,32527,3106349168,4.59135e-41,0,0
0,128,210,4.59135e-41,0,0
0,128,210,0.201005,0.437733,2.40077e-07
5,32527,3106349168,4.59135e-41,0,0
5,144,158,4.59135e-41,0,0
5,144,158,0.225991,0.329395,-0.0202578
6,32527,3106349168,4.59135e-41,0,0
6,146,139,4.59135e-41,0,0
6,146,139,0.228394,0.291018,-0.0318114
9,32527,3106349168,4.59135e-41,0,0
9,130,155,4.59135e-41,0,0
9,130,155,0.204266,0.323663,-0.0186884
10,32527,3106349168,4.59135e-41,0,0
10,126,133,4.59135e-41,0,0
10,126,133,0.198042,0.277587,-0.0285047
0,32527,3106349168,4.59135e-41,0,0
0,129,212,4.59135e-41,0,0
0,129,212,0.202119,0.443557,2.39939e-07
5,32527,3106349168,4.59135e-41,0,0
5,145,160,4.59135e-41,0,0
5,145,160,0.227526,0.333444,-0.0197977
6,32527,3106349168,4.59135e-41,0,0
6,147,140,4.59135e-41,0,0
6,147,140,0.230342,0.293069,-0.0311696
9,32527,3106349168,4.59135e-41,0,0
9,131,157,4.59135e-41,0,0
9,131,157,0.205084,0.328123,-0.0182858
10,32527,3106349168,4.59135e-41,0,0
10,127,135,4.59135e-41,0,0
10,127,135,0.199579,0.281459,-0.0280597
0,32527,3106349168,4.59135e-41,0,0
0,130,214,4.59135e-41,0,0
0,130,214,0.204457,0.446183,2.44869e-07
5,32527,3106349168,4.59135e-41,0,0
5,147,161,4.59135e-41,0,0
5,147,161,0.230129,0.335454,-0.0198235
6,32527,3106349168,4.59135e-41,0,0
6,149,142,4.59135e-41,0,0
6,149,142,0.23397,0.296267,-0.0311278
9,32527,3106349168,4.59135e-41,0,0
9,133,157,4.59135e-41,0,0
9,133,157,0.207919,0.328561,-0.0179393
10,32527,3106349168,4.59135e-41,0,0
10,130,136,4.59135e-41,0,0
10,130,136,0.203778,0.283341,-0.0274704
0,32527,3106349168,4.59135e-41,0,0
0,133,214,4.59135e-41,0,0
0,133,214,0.208065,0.447884,2.44515e-07
5,32527,3106349168,4.59135e-41,0,0
5,148,161,4.59135e-41,0,0
5,148,161,0.231383,0.336248,-0.020535
6,32527,3106349168,4.59135e-41,0,0
6,151,143,4.59135e-41,0,0
6,151,143,0.237131,0.299244,-0.0329227
9,32527,3106349168,4.59135e-41,0,0
9,133,158,4.59135e-41,0,0
9,133,158,0.208954,0.33026,-0.0189516
10,32527,3106349168,4.59135e-41,0,0
10,130,137,4.59135e-41,0,0
10,130,137,0.204392,0.285581,-0.0295177
0,32527,3106349168,4.59135e-41,0,0
0,133,215,4.59135e-41,0,0
0,133,215,0.208566,0.449543,2.36782e-07
5,32527,3106349168,4.59135e-41,0,0
5,151,163,4.59135e-41,0,0
5,151,163,0.236702,0.340715,-0.0154009
6,32527,3106349168,4.59135e-41,0,0
6,154,144,4.59135e-41,0,0
6,154,144,0.241933,0.3017,-0.0262635
9,32527,3106349168,4.59135e-41,0,0
9,137,160,4.59135e-41,0,0
9,137,160,0.214999,0.334605,-0.0154171
10,32527,3106349168,4.59135e-41,0,0
10,135,139,4.59135e-41,0,0
10,135,139,0.211046,0.290161,-0.0247612
0,32527,3106349168,4.59135e-41,0,0
0,133,217,4.59135e-41,0,0
0,133,217,0.20892,0.453232,2.40566e-07
5,32527,3106349168,4.59135e-41,0,0
5,153,165,4.59135e-41,0,0
5,153,165,0.239456,0.344897,-0.0164209
6,32527,3106349168,4.59135e-41,0,0
6,157,147,4.59135e-41,0,0
6,157,147,0.245658,0.306771,-0.0271923
9,32527,3106349168,4.59135e-41,0,0
9,139,162,4.59135e-41,0,0
9,139,162,0.217862,0.337988,-0.0152331
10,32527,3106349168,4.59135e-41,0,0
10,138,140,4.59135e-41,0,0
10,138,140,0.215907,0.29266,-0.0241235
0,32527,3106349168,4.59135e-41,0,0
0,134,219,4.59135e-41,0,0
0,134,219,0.210746,0.456849,2.38932e-07
5,32527,3106349168,4.59135e-41,0,0
5,154,166,4.59135e-41,0,0
5,154,166,0.241638,0.346056,-0.0146591
6,32527,3106349168,4.59135e-41,0,0
6,158,147,4.59135e-41,0,0
6,158,147,0.248083,0.306983,-0.0249604
9,32527,3106349168,4.59135e-41,0,0
9,141,162,4.59135e-41,0,0
9,141,162,0.221492,0.339052,-0.0141102
10,32527,3106349168,4.59135e-41,0,0
10,141,140,4.59135e-41,0,0
10,141,140,0.220775,0.292579,-0.0222007
0,32527,3106349168,4.59135e-41,0,0
0,136,219,4.59135e-41,0,0
0,136,219,0.213185,0.456431,2.46502e-07
5,32527,3106349168,4.59135e-41,0,0
5,156,165,4.59135e-41,0,0
5,156,165,0.244473,0.343819,-0.0152044
6,32527,3106349168,4.59135e-41,0,0
6,160,146,4.59135e-41,0,0
6,160,146,0.251389,0.305782,-0.0256858
9,32527,3106349168,4.59135e-41,0,0
9,143,162,4.59135e-41,0,0
9,143,162,0.223455,0.33776,-0.014048
10,32527,3106349168,4.59135e-41,0,0
10,143,140,4.59135e-41,0,0
10,143,140,0.223884,0.292597,-0.0224103
0,32527,3106349168,4.59135e-41,0,0
0,138,219,4.59135e-41,0,0
0,138,219,0.215877,0.45818,2.89153e-07
5,32527,3106349168,4.59135e-41,0,0
5,157,165,4.59135e-41,0,0
5,157,165,0.246791,0.344507,-0.017452
6,32527,3106349168,4.59135e-41,0,0
6,162,146,4.59135e-41,0,0
6,162,146,0.25376,0.305,-0.0285992
9,32527,3106349168,4.59135e-41,0,0
9,143,161,4.59135e-41,0,0
9,143,161,0.224917,0.337345,-0.0153896
10,32527,3106349168,4.59135e-41,0,0
10,144,139,4.59135e-41,0,0
10,144,139,0.226,0.290342,-0.0241085
0,32527,3106349168,4.59135e-41,0,0
0,140,219,4.59135e-41,0,0
0,140,219,0.219161,0.457108,2.58428e-07
5,32527,3106349168,4.59135e-41,0,0
5,160,163,4.59135e-41,0,0
5,160,163,0.251498,0.340516,-0.0138228
6,32527,3106349168,4.59135e-41,0,0
6,166,144,4.59135e-41,0,0
6,166,144,0.259923,0.300798,-0.023923
9,32527,3106349168,4.59135e-41,0,0
9,146,160,4.59135e-41,0,0
9,146,160,0.229333,0.334606,-0.0126244
10,32527,3106349168,4.59135e-41,0,0
10,146,138,4.59135e-41,0,0
10,146,138,0.229397,0.288163,-0.0210748
0,32527,3106349168,4.59135e-41,0,0
0,145,219,4.59135e-41,0,0
0,145,219,0.227479,0.456683,2.79786e-07
5,32527,3106349168,4.59135e-41,0,0
5,166,162,4.59135e-41,0,0
5,166,162,0.260295,0.339481,-0.0133759
6,32527,3106349168,4.59135e-41,0,0
6,171,142,4.59135e-41,0,0
6,171,142,0.267807,0.297603,-0.0232624
9,32527,3106349168,4.59135e-41,0,0
9,151,159,4.59135e-41,0,0
9,151,159,0.23691,0.332712,-0.0111317
10,32527,3106349168,4.59135e-41,0,0
10,151,136,4.59135e-41,0,0
10,151,136,0.236276,0.284877,-0.0193268
0,32527,3106349168,4.59135e-41,0,0
0,149,218,4.59135e-41,0,0
0,149,218,0.234292,0.455439,2.59868e-07
5,32527,3106349168,4.59135e-41,0,0
5,172,162,4.59135e-41,0,0
5,172,162,0.269004,0.339552,-0.0150321
6,32527,3106349168,4.59135e-41,0,0
6,177,142,4.59135e-41,0,0
6,177,142,0.277428,0.29775,-0.0253851
9,32527,3106349168,4.59135e-41,0,0
9,157,159,4.59135e-41,0,0
9,157,159,0.245389,0.331908,-0.013544
10,32527,3106349168,4.59135e-41,0,0
10,156,136,4.59135e-41,0,0
10,156,136,0.243949,0.284451,-0.0219941
0,32527,3106349168,4.59135e-41,0,0
0,154,218,4.59135e-41,0,0
0,154,218,0.240936,0.454572,2.57725e-07
5,32527,3106349168,4.59135e-41,0,0
5,176,161,4.59135e-41,0,0
5,176,161,0.276291,0.337162,-0.0154386
6,32527,3106349168,4.59135e-41,0,0
6,181,141,4.59135e-41,0,0
6,181,141,0.284272,0.29566,-0.0263677
9,32527,3106349168,4.59135e-41,0,0
9,161,158,4.59135e-41,0,0
9,161,158,0.252485,0.329821,-0.0148526
10,32527,3106349168,4.59135e-41,0,0
10,160,135,4.59135e-41,0,0
10,160,135,0.251561,0.281846,-0.023793
0,32527,3106349168,4.59135e-41,0,0
0,156,218,4.59135e-41,0,0
0,156,218,0.245176,0.455793,2.55929e-07
5,32527,3106349168,4.59135e-41,0,0
5,180,161,4.59135e-41,0,0
5,180,161,0.28184,0.337324,-0.0155971
6,32527,3106349168,4.59135e-41,0,0
6,185,141,4.59135e-41,0,0
6,185,141,0.289692,0.294765,-0.0264397
9,32527,3106349168,4.59135e-41,0,0
9,164,157,4.59135e-41,0,0
9,164,157,0.256943,0.328947,-0.0149786
10,32527,3106349168,4.59135e-41,0,0
10,163,134,4.59135e-41,0,0
10,163,134,0.255311,0.279693,-0.0236428
0,32527,3106349168,4.59135e-41,0,0
0,158,219,4.59135e-41,0,0
0,158,219,0.247787,0.456383,2.70802e-07
5,32527,3106349168,4.59135e-41,0,0
5,183,161,4.59135e-41,0,0
5,183,161,0.286045,0.335695,-0.0168399
6,32527,3106349168,4.59135e-41,0,0
6,188,140,4.59135e-41,0,0
6,188,140,0.293982,0.291727,-0.0279358
9,32527,3106349168,4.59135e-41,0,0
9,166,157,4.59135e-41,0,0
9,166,157,0.260674,0.327179,-0.0156075
10,32527,3106349168,4.59135e-41,0,0
10,165,132,4.59135e-41,0,0
10,165,132,0.259072,0.275766,-0.0246633
0,32527,3106349168,4.59135e-41,0,0
0,163,220,4.59135e-41,0,0
0,163,220,0.255053,0.458511,2.66207e-07
5,32527,3106349168,4.59135e-41,0,0
5,186,160,4.59135e-41,0,0
5,186,160,0.29134,0.33485,-0.0175286
6,32527,3106349168,4.59135e-41,0,0
6,192,139,4.59135e-41,0,0
6,192,139,0.30029,0.291062,-0.0288126
9,32527,3106349168,4.59135e-41,0,0
9,170,156,4.59135e-41,0,0
9,170,156,0.265975,0.326482,-0.0163535
10,32527,3106349168,4.59135e-41,0,0
10,168,131,4.59135e-41,0,0
10,168,131,0.26315,0.273992,-0.0255481
0,32527,3106349168,4.59135e-41,0,0
0,167,221,4.59135e-41,0,0
0,167,221,0.262232,0.46045,2.88314e-07
5,32527,3106349168,4.59135e-41,0,0
5,190,160,4.59135e-41,0,0
5,190,160,0.297452,0.335036,-0.0181139
6,32527,3106349168,4.59135e-41,0,0
6,196,139,4.59135e-41,0,0
6,196,139,0.307266,0.291013,-0.029983
9,32527,3106349168,4.59135e-41,0,0
9,173,156,4.59135e-41,0,0
9,173,156,0.271748,0.326381,-0.0166887
10,32527,3106349168,4.59135e-41,0,0
10,172,131,4.59135e-41,0,0
10,172,131,0.269424,0.273709,-0.026584
0,32527,3106349168,4.59135e-41,0,0
0,172,221,4.59135e-41,0,0
0,172,221,0.269463,0.462368,2.82477e-07
5,32527,3106349168,4.59135e-41,0,0
5,194,160,4.59135e-41,0,0
5,194,160,0.303416,0.334205,-0.0172033
6,32527,3106349168,4.59135e-41,0,0
6,200,138,4.59135e-41,0,0
6,200,138,0.312522,0.288283,-0.0283868
9,32527,3106349168,4.59135e-41,0,0
9,177,156,4.59135e-41,0,0
9,177,156,0.277741,0.325764,-0.0161351
10,32527,3106349168,4.59135e-41,0,0
10,176,130,4.59135e-41,0,0
10,176,130,0.275013,0.272879,-0.0254169
0,32527,3106349168,4.59135e-41,0,0
0,174,221,4.59135e-41,0,0
0,174,221,0.273167,0.461411,2.98333e-07
5,32527,3106349168,4.59135e-41,0,0
5,197,159,4.59135e-41,0,0
5,197,159,0.309237,0.33227,-0.0189211
6,32527,3106349168,4.59135e-41,0,0
6,203,137,4.59135e-41,0,0
6,203,137,0.31857,0.286524,-0.0308305
9,32527,3106349168,4.59135e-41,0,0
9,180,155,4.59135e-41,0,0
9,180,155,0.282513,0.323601,-0.0169576
10,32527,3106349168,4.59135e-41,0,0
10,179,129,4.59135e-41,0,0
10,179,129,0.279748,0.269376,-0.0268327
0,32527,3106349168,4.59135e-41,0,0
0,179,221,4.59135e-41,0,0
0,179,221,0.280229,0.461891,2.88767e-07
5,32527,3106349168,4.59135e-41,0,0
5,201,158,4.59135e-41,0,0
5,201,158,0.31551,0.330399,-0.0171116
6,32527,3106349168,4.59135e-41,0,0
6,207,136,4.59135e-41,0,0
6,207,136,0.324335,0.284525,-0.0286352
9,32527,3106349168,4.59135e-41,0,0
9,184,154,4.59135e-41,0,0
9,184,154,0.288458,0.322473,-0.0160255
10,32527,3106349168,4.59135e-41,0,0
10,182,128,4.59135e-41,0,0
10,182,128,0.284389,0.267723,-0.0256665
0,32527,3106349168,4.59135e-41,0,0
0,184,221,4.59135e-41,0,0
0,184,221,0.287817,0.46105,2.99848e-07
5,32527,3106349168,4.59135e-41,0,0
5,206,158,4.59135e-41,0,0
5,206,158,0.32341,0.329793,-0.0207009
6,32527,3106349168,4.59135e-41,0,0
6,212,135,4.59135e-41,0,0
6,212,135,0.33186,0.282377,-0.0332478
9,32527,3106349168,4.59135e-41,0,0
9,189,154,4.59135e-41,0,0
9,189,154,0.295939,0.321249,-0.0191313
10,32527,3106349168,4.59135e-41,0,0
10,187,127,4.59135e-41,0,0
10,187,127,0.292441,0.265871,-0.0297095
0,32527,3106349168,4.59135e-41,0,0
0,189,220,4.59135e-41,0,0
0,189,220,0.295487,0.458408,2.97606e-07
5,32527,3106349168,4.59135e-41,0,0
5,212,157,4.59135e-41,0,0
5,212,157,0.331985,0.327269,-0.0195465
6,32527,3106349168,4.59135e-41,0,0
6,218,133,4.59135e-41,0,0
6,218,133,0.341748,0.278699,-0.0316403
9,32527,3106349168,4.59135e-41,0,0
9,195,152,4.59135e-41,0,0
9,195,152,0.304742,0.318606,-0.0182105
10,32527,3106349168,4.59135e-41,0,0
10,193,126,4.59135e-41,0,0
10,193,126,0.301828,0.263445,-0.0284458
0,32527,3106349168,4.59135e-41,0,0
0,194,220,4.59135e-41,0,0
0,194,220,0.304291,0.458617,2.78139e-07
5,32527,3106349168,4.59135e-41,0,0
5,217,156,4.59135e-41,0,0
5,217,156,0.340386,0.325609,-0.0171212
6,32527,3106349168,4.59135e-41,0,0
6,224,132,4.59135e-41,0,0
6,224,132,0.350573,0.276481,-0.0287034
9,32527,3106349168,4.59135e-41,0,0
9,200,152,4.59135e-41,0,0
9,200,152,0.313275,0.31696,-0.016556
10,32527,3106349168,4.59135e-41,0,0
10,198,124,4.59135e-41,0,0
10,198,124,0.309857,0.259878,-0.0264265
0,32527,3106349168,4.59135e-41,0,0
0,199,219,4.59135e-41,0,0
0,199,219,0.311216,0.457034,3.15475e-07
5,32527,3106349168,4.59135e-41,0,0
5,223,154,4.59135e-41,0,0
5,223,154,0.348632,0.321534,-0.0183812
6,32527,3106349168,4.59135e-41,0,0
6,229,130,4.59135e-41,0,0
6,229,130,0.359058,0.272435,-0.0302614
9,32527,3106349168,4.59135e-41,0,0
9,205,150,4.59135e-41,0,0
9,205,150,0.320711,0.3125,-0.0175002
10,32527,3106349168,4.59135e-41,0,0
10,203,122,4.59135e-41,0,0
10,203,122,0.317233,0.255323,-0.0272055
0,32527,3106349168,4.59135e-41,0,0
0,203,205,4.59135e-41,0,0
0,203,205,0.317896,0.428847,4.20557e-07
5,32527,3106349168,4.59135e-41,0,0
5,228,153,4.59135e-41,0,0
5,228,153,0.357784,0.320175,-0.0319782
6,32527,3106349168,4.59135e-41,0,0
6,234,131,4.59135e-41,0,0
6,234,131,0.366101,0.272955,-0.0471927
9,32527,3106349168,4.59135e-41,0,0
9,210,149,4.59135e-41,0,0
9,210,149,0.329478,0.311458,-0.0302936
10,32527,3106349168,4.59135e-41,0,0
10,207,123,4.59135e-41,0,0
10,207,123,0.324533,0.256394,-0.0436624
0,32527,3106349168,4.59135e-41,0,0
0,204,218,4.59135e-41,0,0
0,204,218,0.319119,0.455979,2.94509e-07
5,32527,3106349168,4.59135e-41,0,0
5,227,152,4.59135e-41,0,0
5,227,152,0.355607,0.318334,-0.0190757
6,32527,3106349168,4.59135e-41,0,0
6,234,129,4.59135e-41,0,0
6,234,129,0.365679,0.269114,-0.0317908
9,32527,3106349168,4.59135e-41,0,0
9,209,149,4.59135e-41,0,0
9,209,149,0.326937,0.310458,-0.0186592
10,32527,3106349168,4.59135e-41,0,0
10,206,121,4.59135e-41,0,0
10,206,121,0.323369,0.252155,-0.029272
0,32527,3106349168,4.59135e-41,0,0
0,208,218,4.59135e-41,0,0
0,208,218,0.32584,0.454225,3.09826e-07
5,32527,3106349168,4.59135e-41,0,0
5,232,152,4.59135e-41,0,0
5,232,152,0.36257,0.316674,-0.0187912
6,32527,3106349168,4.59135e-41,0,0
6,238,128,4.59135e-41,0,0
6,238,128,0.372939,0.266798,-0.0312617
9,32527,3106349168,4.59135e-41,0,0
9,213,148,4.59135e-41,0,0
9,213,148,0.333785,0.308639,-0.0186659
10,32527,3106349168,4.59135e-41,0,0
10,210,119,4.59135e-41,0,0
10,210,119,0.329332,0.249981,-0.0291545
0,32527,3106349168,4.59135e-41,0,0
0,212,219,4.59135e-41,0,0
0,212,219,0.3324,0.457828,2.92319e-07
5,32527,3106349168,4.59135e-41,0,0
5,237,153,4.59135e-41,0,0
5,237,153,0.371147,0.319715,-0.0209675
6,32527,3106349168,4.59135e-41,0,0
6,244,128,4.59135e-41,0,0
6,244,128,0.381943,0.268403,-0.0349257
9,32527,3106349168,4.59135e-41,0,0
9,218,149,4.59135e-41,0,0
9,218,149,0.342143,0.310758,-0.0212798
10,32527,3106349168,4.59135e-41,0,0
10,216,120,4.59135e-41,0,0
10,216,120,0.338689,0.251031,-0.0323908
0,32527,3106349168,4.59135e-41,0,0
0,218,221,4.59135e-41,0,0
0,218,221,0.340832,0.462345,2.72193e-07
5,32527,3106349168,4.59135e-41,0,0
5,243,156,4.59135e-41,0,0
5,243,156,0.380654,0.326327,-0.0200804
6,32527,3106349168,4.59135e-41,0,0
6,250,132,4.59135e-41,0,0
6,250,132,0.390777,0.275543,-0.0339891
9,32527,3106349168,4.59135e-41,0,0
9,225,152,4.59135e-41,0,0
9,225,152,0.352027,0.316693,-0.0208992
10,32527,3106349168,4.59135e-41,0,0
10,223,123,4.59135e-41,0,0
10,223,123,0.348665,0.256848,-0.0322325
0,32527,3106349168,4.59135e-41,0,0
0,222,228,4.59135e-41,0,0
0,222,228,0.348086,0.475283,2.64735e-07
5,32527,3106349168,4.59135e-41,0,0
5,249,162,4.59135e-41,0,0
5,249,162,0.389858,0.339583,-0.0178328
